shift_id,date,staff_id,staff_name,role,shift_start,hours_worked,hourly_rate,labour_cost,is_weekend,is_event_day
SH20230805S008,2023-08-05,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20230805S003,2023-08-05,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,True,False
SH20230805S001,2023-08-05,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,True,False
SH20230805S010,2023-08-05,S010,Liam McCarthy,Kitchen,11,8,15.0,120.0,True,False
SH20230805S005,2023-08-05,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20230805S006,2023-08-05,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,True,False
SH20230806S006,2023-08-06,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20230806S007,2023-08-06,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,True,False
SH20230806S009,2023-08-06,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20230806S002,2023-08-06,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20230806S008,2023-08-06,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20230806S005,2023-08-06,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20230807S007,2023-08-07,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230807S008,2023-08-07,S008,Patrick Hennessy,Supervisor,13,6,18.0,108.0,False,False
SH20230807S002,2023-08-07,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20230807S004,2023-08-07,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20230808S006,2023-08-08,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20230808S003,2023-08-08,S003,Siobhan Kelly,Bartender,12,5,14.5,72.5,False,False
SH20230808S008,2023-08-08,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20230808S001,2023-08-08,S001,Aoife Murphy,Bartender,17,5,14.5,72.5,False,False
SH20230809S009,2023-08-09,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20230809S008,2023-08-09,S008,Patrick Hennessy,Supervisor,12,5,18.0,90.0,False,False
SH20230810S001,2023-08-10,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230810S008,2023-08-10,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20230810S006,2023-08-10,S006,Seamus Connolly,Floor Staff,13,5,13.5,67.5,False,False
SH20230811S002,2023-08-11,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,False,False
SH20230811S009,2023-08-11,S009,Emma Burke,Kitchen,11,8,15.0,120.0,False,False
SH20230811S001,2023-08-11,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,False,False
SH20230811S007,2023-08-11,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,False,False
SH20230811S003,2023-08-11,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,False,False
SH20230812S001,2023-08-12,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,True,False
SH20230812S004,2023-08-12,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,True,False
SH20230812S010,2023-08-12,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20230812S006,2023-08-12,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,True,False
SH20230812S007,2023-08-12,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,True,False
SH20230812S003,2023-08-12,S003,Siobhan Kelly,Bartender,12,8,14.5,116.0,True,False
SH20230813S003,2023-08-13,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,True,False
SH20230813S007,2023-08-13,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20230813S006,2023-08-13,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20230813S005,2023-08-13,S005,Niamh Walsh,Bartender,11,7,14.5,101.5,True,False
SH20230813S010,2023-08-13,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20230813S009,2023-08-13,S009,Emma Burke,Kitchen,17,6,15.0,90.0,True,False
SH20230814S010,2023-08-14,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230814S004,2023-08-14,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20230814S006,2023-08-14,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230814S005,2023-08-14,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,False,False
SH20230815S002,2023-08-15,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20230815S003,2023-08-15,S003,Siobhan Kelly,Bartender,12,5,14.5,72.5,False,False
SH20230816S010,2023-08-16,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230816S006,2023-08-16,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20230817S010,2023-08-17,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20230817S004,2023-08-17,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20230818S010,2023-08-18,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,False,False
SH20230818S006,2023-08-18,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,False,False
SH20230818S002,2023-08-18,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230818S003,2023-08-18,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20230818S007,2023-08-18,S007,Roisin Doyle,Floor Staff,11,7,13.5,94.5,False,False
SH20230818S008,2023-08-18,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,False,False
SH20230818S005,2023-08-18,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20230818S001,2023-08-18,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230819S009,2023-08-19,S009,Emma Burke,Kitchen,12,8,15.0,120.0,True,False
SH20230819S010,2023-08-19,S010,Liam McCarthy,Kitchen,11,7,15.0,105.0,True,False
SH20230819S008,2023-08-19,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20230819S002,2023-08-19,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20230819S001,2023-08-19,S001,Aoife Murphy,Bartender,12,8,14.5,116.0,True,False
SH20230819S004,2023-08-19,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,True,False
SH20230819S005,2023-08-19,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,True,False
SH20230820S008,2023-08-20,S008,Patrick Hennessy,Supervisor,13,6,18.0,108.0,True,False
SH20230820S010,2023-08-20,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,True,False
SH20230820S004,2023-08-20,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230820S006,2023-08-20,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20230820S002,2023-08-20,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,True,False
SH20230820S001,2023-08-20,S001,Aoife Murphy,Bartender,17,6,14.5,87.0,True,False
SH20230821S003,2023-08-21,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20230821S006,2023-08-21,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20230821S010,2023-08-21,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230821S008,2023-08-21,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20230822S003,2023-08-22,S003,Siobhan Kelly,Bartender,12,5,14.5,72.5,False,False
SH20230822S009,2023-08-22,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20230822S007,2023-08-22,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20230823S010,2023-08-23,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20230823S002,2023-08-23,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230823S001,2023-08-23,S001,Aoife Murphy,Bartender,12,5,14.5,72.5,False,False
SH20230823S007,2023-08-23,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20230824S007,2023-08-24,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20230824S008,2023-08-24,S008,Patrick Hennessy,Supervisor,13,6,18.0,108.0,False,False
SH20230824S006,2023-08-24,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20230825S007,2023-08-25,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20230825S010,2023-08-25,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20230825S001,2023-08-25,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,False,False
SH20230825S008,2023-08-25,S008,Patrick Hennessy,Supervisor,11,8,18.0,144.0,False,False
SH20230825S005,2023-08-25,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,False,False
SH20230825S006,2023-08-25,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,False,False
SH20230825S002,2023-08-25,S002,Cian O'Sullivan,Bartender,11,7,14.5,101.5,False,False
SH20230825S009,2023-08-25,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20230826S004,2023-08-26,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,True,False
SH20230826S001,2023-08-26,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,True,False
SH20230826S009,2023-08-26,S009,Emma Burke,Kitchen,11,6,15.0,90.0,True,False
SH20230826S003,2023-08-26,S003,Siobhan Kelly,Bartender,12,7,14.5,101.5,True,False
SH20230826S002,2023-08-26,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,True,False
SH20230826S008,2023-08-26,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20230827S002,2023-08-27,S002,Cian O'Sullivan,Bartender,13,8,14.5,116.0,True,False
SH20230827S001,2023-08-27,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20230827S010,2023-08-27,S010,Liam McCarthy,Kitchen,17,7,15.0,105.0,True,False
SH20230827S008,2023-08-27,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20230827S005,2023-08-27,S005,Niamh Walsh,Bartender,12,8,14.5,116.0,True,False
SH20230827S006,2023-08-27,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,True,False
SH20230827S009,2023-08-27,S009,Emma Burke,Kitchen,13,7,15.0,105.0,True,False
SH20230827S007,2023-08-27,S007,Roisin Doyle,Floor Staff,12,8,13.5,108.0,True,False
SH20230828S006,2023-08-28,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20230828S002,2023-08-28,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230828S001,2023-08-28,S001,Aoife Murphy,Bartender,11,5,14.5,72.5,False,False
SH20230829S007,2023-08-29,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230829S008,2023-08-29,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,False,False
SH20230830S003,2023-08-30,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20230830S002,2023-08-30,S002,Cian O'Sullivan,Bartender,13,5,14.5,72.5,False,False
SH20230830S007,2023-08-30,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20230831S001,2023-08-31,S001,Aoife Murphy,Bartender,11,5,14.5,72.5,False,False
SH20230831S009,2023-08-31,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20230831S008,2023-08-31,S008,Patrick Hennessy,Supervisor,17,5,18.0,90.0,False,False
SH20230831S010,2023-08-31,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230901S001,2023-09-01,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,False,False
SH20230901S010,2023-09-01,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20230901S006,2023-09-01,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230901S008,2023-09-01,S008,Patrick Hennessy,Supervisor,11,8,18.0,144.0,False,False
SH20230901S003,2023-09-01,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20230901S004,2023-09-01,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20230901S002,2023-09-01,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,False,False
SH20230902S001,2023-09-02,S001,Aoife Murphy,Bartender,17,7,14.5,101.5,True,False
SH20230902S005,2023-09-02,S005,Niamh Walsh,Bartender,11,7,14.5,101.5,True,False
SH20230902S002,2023-09-02,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20230902S008,2023-09-02,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,False
SH20230902S004,2023-09-02,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,True,False
SH20230902S010,2023-09-02,S010,Liam McCarthy,Kitchen,12,8,15.0,120.0,True,False
SH20230902S006,2023-09-02,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,True,False
SH20230902S009,2023-09-02,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20230903S005,2023-09-03,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230903S002,2023-09-03,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,True,False
SH20230903S009,2023-09-03,S009,Emma Burke,Kitchen,11,6,15.0,90.0,True,False
SH20230903S008,2023-09-03,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,False
SH20230903S010,2023-09-03,S010,Liam McCarthy,Kitchen,17,7,15.0,105.0,True,False
SH20230903S006,2023-09-03,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,True,False
SH20230903S004,2023-09-03,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230904S006,2023-09-04,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20230904S003,2023-09-04,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20230904S008,2023-09-04,S008,Patrick Hennessy,Supervisor,13,5,18.0,90.0,False,False
SH20230905S003,2023-09-05,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20230905S009,2023-09-05,S009,Emma Burke,Kitchen,13,5,15.0,75.0,False,False
SH20230905S004,2023-09-05,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20230906S010,2023-09-06,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230906S006,2023-09-06,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20230907S010,2023-09-07,S010,Liam McCarthy,Kitchen,11,5,15.0,75.0,False,False
SH20230907S009,2023-09-07,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20230908S007,2023-09-08,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20230908S008,2023-09-08,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,False,False
SH20230908S006,2023-09-08,S006,Seamus Connolly,Floor Staff,12,7,13.5,94.5,False,False
SH20230908S002,2023-09-08,S002,Cian O'Sullivan,Bartender,13,8,14.5,116.0,False,False
SH20230908S010,2023-09-08,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20230908S009,2023-09-08,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20230909S002,2023-09-09,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20230909S006,2023-09-09,S006,Seamus Connolly,Floor Staff,12,7,13.5,94.5,True,False
SH20230909S004,2023-09-09,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,True,False
SH20230909S005,2023-09-09,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,True,False
SH20230909S010,2023-09-09,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20230909S007,2023-09-09,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,True,False
SH20230909S008,2023-09-09,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20230910S007,2023-09-10,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,True,False
SH20230910S006,2023-09-10,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,True,False
SH20230910S005,2023-09-10,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230910S002,2023-09-10,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20230910S001,2023-09-10,S001,Aoife Murphy,Bartender,17,6,14.5,87.0,True,False
SH20230911S003,2023-09-11,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20230911S009,2023-09-11,S009,Emma Burke,Kitchen,13,6,15.0,90.0,False,False
SH20230911S010,2023-09-11,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230912S007,2023-09-12,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20230912S004,2023-09-12,S004,Declan Byrne,Supervisor,11,5,18.0,90.0,False,False
SH20230913S003,2023-09-13,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20230913S002,2023-09-13,S002,Cian O'Sullivan,Bartender,12,5,14.5,72.5,False,False
SH20230914S003,2023-09-14,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20230914S004,2023-09-14,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20230914S008,2023-09-14,S008,Patrick Hennessy,Supervisor,13,5,18.0,90.0,False,False
SH20230915S005,2023-09-15,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20230915S010,2023-09-15,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20230915S002,2023-09-15,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,False,False
SH20230915S009,2023-09-15,S009,Emma Burke,Kitchen,13,6,15.0,90.0,False,False
SH20230915S007,2023-09-15,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20230916S007,2023-09-16,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,True,False
SH20230916S002,2023-09-16,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20230916S010,2023-09-16,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20230916S006,2023-09-16,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20230916S005,2023-09-16,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20230916S008,2023-09-16,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,True,False
SH20230916S001,2023-09-16,S001,Aoife Murphy,Bartender,12,7,14.5,101.5,True,False
SH20230916S004,2023-09-16,S004,Declan Byrne,Supervisor,12,8,18.0,144.0,True,False
SH20230917S004,2023-09-17,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230917S001,2023-09-17,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20230917S003,2023-09-17,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20230917S009,2023-09-17,S009,Emma Burke,Kitchen,13,6,15.0,90.0,True,False
SH20230917S005,2023-09-17,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230917S002,2023-09-17,S002,Cian O'Sullivan,Bartender,17,7,14.5,101.5,True,False
SH20230917S008,2023-09-17,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,True,False
SH20230918S003,2023-09-18,S003,Siobhan Kelly,Bartender,11,5,14.5,72.5,False,False
SH20230918S008,2023-09-18,S008,Patrick Hennessy,Supervisor,13,6,18.0,108.0,False,False
SH20230919S001,2023-09-19,S001,Aoife Murphy,Bartender,11,5,14.5,72.5,False,False
SH20230919S005,2023-09-19,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20230920S006,2023-09-20,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20230920S010,2023-09-20,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230920S001,2023-09-20,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230920S009,2023-09-20,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20230921S006,2023-09-21,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230921S009,2023-09-21,S009,Emma Burke,Kitchen,13,5,15.0,75.0,False,False
SH20230921S008,2023-09-21,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20230922S001,2023-09-22,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,False,False
SH20230922S006,2023-09-22,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,False,False
SH20230922S010,2023-09-22,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20230922S008,2023-09-22,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,False,False
SH20230922S005,2023-09-22,S005,Niamh Walsh,Bartender,13,8,14.5,116.0,False,False
SH20230923S005,2023-09-23,S005,Niamh Walsh,Bartender,17,8,14.5,116.0,True,False
SH20230923S004,2023-09-23,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230923S002,2023-09-23,S002,Cian O'Sullivan,Bartender,17,8,14.5,116.0,True,False
SH20230923S008,2023-09-23,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20230923S001,2023-09-23,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,True,False
SH20230923S007,2023-09-23,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,True,False
SH20230924S006,2023-09-24,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,True,False
SH20230924S005,2023-09-24,S005,Niamh Walsh,Bartender,11,7,14.5,101.5,True,False
SH20230924S001,2023-09-24,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,True,False
SH20230924S002,2023-09-24,S002,Cian O'Sullivan,Bartender,11,7,14.5,101.5,True,False
SH20230924S009,2023-09-24,S009,Emma Burke,Kitchen,17,6,15.0,90.0,True,False
SH20230924S007,2023-09-24,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,True,False
SH20230924S004,2023-09-24,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,True,False
SH20230924S003,2023-09-24,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,True,False
SH20230925S003,2023-09-25,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20230925S005,2023-09-25,S005,Niamh Walsh,Bartender,17,5,14.5,72.5,False,False
SH20230926S007,2023-09-26,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230926S005,2023-09-26,S005,Niamh Walsh,Bartender,12,5,14.5,72.5,False,False
SH20230926S008,2023-09-26,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20230926S006,2023-09-26,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20230927S003,2023-09-27,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230927S010,2023-09-27,S010,Liam McCarthy,Kitchen,12,5,15.0,75.0,False,False
SH20230928S003,2023-09-28,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230928S001,2023-09-28,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20230928S004,2023-09-28,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20230928S005,2023-09-28,S005,Niamh Walsh,Bartender,17,5,14.5,72.5,False,False
SH20230929S005,2023-09-29,S005,Niamh Walsh,Bartender,12,8,14.5,116.0,False,False
SH20230929S006,2023-09-29,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,False,False
SH20230929S002,2023-09-29,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20230929S003,2023-09-29,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20230929S004,2023-09-29,S004,Declan Byrne,Supervisor,12,7,18.0,126.0,False,False
SH20230930S006,2023-09-30,S006,Seamus Connolly,Floor Staff,11,7,13.5,94.5,True,False
SH20230930S002,2023-09-30,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,True,False
SH20230930S007,2023-09-30,S007,Roisin Doyle,Floor Staff,17,7,13.5,94.5,True,False
SH20230930S009,2023-09-30,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20230930S005,2023-09-30,S005,Niamh Walsh,Bartender,12,8,14.5,116.0,True,False
SH20230930S003,2023-09-30,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,True,False
SH20230930S010,2023-09-30,S010,Liam McCarthy,Kitchen,11,8,15.0,120.0,True,False
SH20231001S004,2023-10-01,S004,Declan Byrne,Supervisor,12,7,18.0,126.0,True,False
SH20231001S003,2023-10-01,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,True,False
